2,0.4,0.0997523672879852,0.03625799016940632,-0.03250884730857802,0.09117356659236894
2,0.6,0.07792665588824604,0.009470804496092,-0.09613936425732765,0.0117603498885534
2,0.8,0.056100944488506846,-0.017316381177222354,-0.15976988120607732,-0.06765286681526211
3,0.4,0.09417888416644965,0.029974267878372575,-0.04101062225550263,0.08293192025701293
3,0.6,0.06956643120594272,4.522105954138378e-05,-0.10889202667771454,-0.0006021196144805341
3,0.8,0.04495397824543575,-0.029883825759289842,-0.17677343109992655,-0.08413615948597414
4,0.4,0.09015104846054361,0.025503684100018548,-0.04663162235415495,0.07759706483450529
4,0.6,0.06352467764708364,-0.0066606546079896745,-0.11732352682569307,-0.008604402748242035
4,0.8,0.03689830683362366,-0.0388249933159979,-0.1880154312972312,-0.09480587033098942
5,0.4,0.08702926851526666,0.02207599111763034,-0.05073693871864639,0.07375318344121659
5,0.6,0.0588420077291682,-0.011802194081571987,-0.12348150137243018,-0.014370224838175127
5,0.8,0.030654746943069744,-0.045680379280774314,-0.19622606402621406,-0.10249363311756682
6,0.4,0.08450057137895683,0.019321686524215023,-0.053921656772583496,0.07079982383374656
6,0.6,0.05504896202470347,-0.015933650971694968,-0.12825857845333588,-0.01880026424938014
6,0.8,0.025597352670450102,-0.051188988467604946,-0.20259550013408828,-0.10840035233250689
7,0.4,0.08238848303280999,0.01703549836920483,-0.056494759856920804,0.0684309485757714
7,0.6,0.0518808295054832,-0.01936293320421026,-0.13211823307984183,-0.022353577136342895
7,0.8,0.02137317597815641,-0.05576136477762533,-0.2077417063027629,-0.11313810284845721
8,0.4,0.0805839211404238,0.015092012557134146,-0.05863562899184492,0.06647129709532384
8,0.6,0.04917398666690394,-0.022278161922316256,-0.13532953678222803,-0.025293054357014233
8,0.8,0.017764052193384033,-0.0596483364017667,-0.21202344457261113,-0.11705740580935231
9,0.4,0.0790149155190705,0.013409258586586023,-0.06045687429668935,0.06481200697606976
9,0.6,0.04682047823487398,-0.02480229287813844,-0.13806140473949463,-0.027781989535895335
9,0.8,0.014626040950677432,-0.06301384434286295,-0.21566593518229998,-0.12037598604786048
10,0.4,0.07763159622997284,0.011930878177961901,-0.06203341690992868,0.0633812671543666
10,0.6,0.04474549930122748,-0.02701986349107463,-0.14042621865935362,-0.02992809926845008
10,0.8,0.01185940237248212,-0.06597060516011119,-0.21881902040877865,-0.12323746569126681
11,0.4,0.07639805687334272,0.010616559783598947,-0.063417395344128,0.06212945615994214
11,0.6,0.04289519026628233,-0.028991341082619082,-0.14250218631065265,-0.03180581576008684
11,0.8,0.00939232365922188,-0.0685992419488371,-0.2215869772771773,-0.12574108768011572
12,0.4,0.07528763434076713,0.009436538013273696,-0.06464641936937897,0.061020993679383795
12,0.6,0.04122955646741891,-0.03076137373810693,-0.14434572234852905,-0.033468509480924336
12,0.8,0.0071714785940706904,-0.0709592854894876,-0.22404502532767923,-0.1279580126412324
13,0.4,0.07428001935096461,0.008368251899036533,-0.06574842642839009,0.0600295856395619
13,0.6,0.03971813398271512,-0.0323638029094627,-0.1459987329370458,-0.03495562154065712
13,0.8,0.005156248614465647,-0.07309585771796193,-0.22624903944570146,-0.1299408287208762
14,0.4,0.07335940868344938,0.007394221980044496,-0.066744682880207,0.0591353063564527
14,0.6,0.03833721798144231,-0.03382484778795075,-0.14749311761477113,-0.03629704046532101
14,0.8,0.0033150272794351954,-0.075043917555946,-0.2282415523493353,-0.1317293872870946
15,0.4,0.07251327987446893,0.006500650714817674,-0.06765171560875737,0.05832273205707639
15,0.6,0.03706802476797161,-0.03516520468579096,-0.14885366670759664,-0.037515901914385474
15,0.8,0.0016227696614742881,-0.07683106008639964,-0.23005561780643602,-0.13335453588584723
16,0.4,0.07173155336434767,0.005676470400003894,-0.06848259841471706,0.05757970452455036
16,0.6,0.035895435002789744,-0.03640147515801165,-0.15009999091653625,-0.03863044321317449
16,0.8,5.931664123176583e-05,-0.0784794207160272,-0.2317173834183554,-0.1348405909508993
17,0.4,0.07100600430994401,0.004912677889377506,-0.06924783406596467,0.0568964873890036
17,0.6,0.03480711142118423,-0.03754716392395124,-0.1512478443934076,-0.03965526891649457
17,0.8,-0.0013917814675755424,-0.08000700573727998,-0.23324785472085063,-0.1362070252219928
18,0.4,0.07032984013617977,0.004201858774286693,-0.06995597453653134,0.05626517537571313
18,0.6,0.033792865160537866,-0.03861339259658744,-0.15231005509925766,-0.04060223693643028
18,0.8,-0.0027441098151040344,-0.0814286439674616,-0.23466413566198396,-0.13746964924857374
19,0.4,0.06969739099773958,0.003537840063992423,-0.07061406684949888,0.055679271289269444
19,0.6,0.03284419145287759,-0.039609420662028855,-0.1532971935687089,-0.04148109306609582
19,0.8,-0.004009008091984401,-0.08275668138805015,-0.23598032028791904,-0.1386414574214611
20,0.4,0.06910387892959197,0.002915432058321496,-0.07122797983384728,0.05513337706777002
20,0.6,0.031953923350656194,-0.040543032670535245,-0.1542180630452315,-0.042299934398344896
20,0.8,-0.0051960322282796345,-0.084001497399392,-0.23720814625661585,-0.13973324586445995
